Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact
2012,9,10,UPS,UPS AIRLINES,B-757-200,KRIC,RICHMOND INTL,VA,CLIMB,NIGHT,2600.0,200.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,10,DAL,DELTA AIR LINES,B-757-200,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,TAKEOFF RUN,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2012,9,11,AAL,AMERICAN AIRLINES,MD-83,KSAT,SAN ANTONIO INTL,TX,TAKEOFF RUN,DAY,0.0,165.0,0.0,YL001,EUROPEAN STARLING,1,NONE
2012,9,11,SWA,SOUTHWEST AIRLINES,B-737-700,KSTL,LAMBERT-ST LOUIS INTL,MO,LANDING ROLL,DAY,0.0,120.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,11,SWA,SOUTHWEST AIRLINES,B-737-300,KHOU,WILLIAM P HOBBY ARPT,TX,TAKEOFF RUN,DAY,0.0,125.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,11,FLG*,PINNACLE,CRJ100/200,KESC,DELTA COUNTY ARPT,MI,LANDING ROLL,DAY,0.0,135.0,0.0,NE1,GULL,1,NONE
2012,9,11,JBU,JETBLUE AIRWAYS,EMB-190,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,DAY,50.0,130.0,0.0,YI005,BARN SWALLOW,2-10,NONE
2012,9,11,AAL,AMERICAN AIRLINES,B-767-200,KJFK,JOHN F KENNEDY INTL,NY,APPROACH,NIGHT,1200.0,140.0,4.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,11,AAL,AMERICAN AIRLINES,B-737-800,KMIA,MIAMI INTL,FL,CLIMB,NIGHT,5000.0,250.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,11,SWA,SOUTHWEST AIRLINES,B-737-700,KSAT,SAN ANTONIO INTL,TX,TAKEOFF RUN,DAWN,0.0,120.0,0.0,1C22,FREE-TAILED BATS,1,NONE
2012,9,11,USCG,US COAST GUARD,EADS CASA HC 144,KCWF,CHENNAULT INTL ARPT,LA,TAKEOFF RUN,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,ABORTED TAKEOFF
2012,9,11,UPS,UPS AIRLINES,B-767-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,500.0,139.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,11,SWA,SOUTHWEST AIRLINES,B-737-300,KHOU,WILLIAM P HOBBY ARPT,TX,CLIMB,DAY,3000.0,200.0,5.0,K3313,BROAD-WINGED HAWK,1,PRECAUTIONARY LANDING
2012,9,11,SWA,SOUTHWEST AIRLINES,B-737-700,KEWR,NEWARK LIBERTY INTL ARPT,NJ,APPROACH,NIGHT,4000.0,210.0,15.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,11,SWA,SOUTHWEST AIRLINES,B-737-700,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,DAY,400.0,130.0,1.0,ZX3,SPARROW,1,NONE
2012,9,11,BUS,BUSINESS,C-172,F87,UNION PARISH ARPT,LA,APPROACH,DAY,1000.0,85.0,1.0,K1001,BLACK VULTURE,1,OTHER
2012,9,12,SWA,SOUTHWEST AIRLINES,B-737-700,KIAD,WASHINGTON DULLES INTL ARPT,DC,CLIMB,NIGHT,3200.0,210.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,12,SWA,SOUTHWEST AIRLINES,B-737-700,KBNA,NASHVILLE INTL,TN,LANDING ROLL,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,12,FDX,FEDEX EXPRESS,B-757-200,KIND,INDIANAPOLIS INTL ARPT,IN,LANDING ROLL,NIGHT,0.0,125.0,0.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,12,UNK,UNKNOWN,UNKNOWN,KJAC,JACKSON HOLE,WY,TAKEOFF RUN,DAY,0.0,90.0,0.0,L3102,GREATER SAGE-GROUSE,2-10,NONE
2012,9,12,UPS,UPS AIRLINES,B-757-200,KRFD,CHICAGO/ROCKFORD INTL ARPT,IL,APPROACH,NIGHT,7300.0,250.0,10.0,Z6004,SWAINSON'S THRUSH,2-10,NONE
2012,9,12,AAL,AMERICAN AIRLINES,B-737-800,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,NIGHT,4600.0,240.0,10.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,12,BUS,BUSINESS,EMB-500,KHQU,THOMSON-MCDUFFIE COUNTY ARPT,GA,APPROACH,DAY,600.0,105.0,2.0,T1002,CHIMNEY SWIFT,1,NONE
2012,9,12,AAL,AMERICAN AIRLINES,MD-83,KSAT,SAN ANTONIO INTL,TX,APPROACH,NIGHT,1200.0,135.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,12,DAL,DELTA AIR LINES,MD-88,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,APPROACH,DAY,4000.0,180.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,12,TRS,AIRTRAN AIRWAYS,B-717-200,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,APPROACH,DAY,50.0,130.0,0.0,YI005,BARN SWALLOW,11-100,NONE
2012,9,13,DAL,DELTA AIR LINES,A-319,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,LANDING ROLL,DAY,0.0,140.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,13,AAL,AMERICAN AIRLINES,MD-82,KRDU,RALEIGH-DURHAM INTL,NC,APPROACH,NIGHT,3500.0,180.0,3.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,13,SWA,SOUTHWEST AIRLINES,B-737-700,KPIT,PITTSBURGH INTL ARPT,PA,CLIMB,NIGHT,3500.0,190.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,13,SWA,SOUTHWEST AIRLINES,B-737-700,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,APPROACH,DAY,10.0,135.0,0.0,YI005,BARN SWALLOW,2-10,NONE
2012,9,13,DAL,DELTA AIR LINES,B-757-300,KDTW,DETROIT METRO WAYNE COUNTY ARPT,MI,TAKEOFF RUN,DAY,0.0,145.0,0.0,O2205,MOURNING DOVE,2-10,PRECAUTIONARY LANDING
2012,9,13,BUS,BUSINESS,C-172,KETB,WEST BEND MUNICIPAL ARPT,WI,CLIMB,DAY,4.0,55.0,0.0,J2204,CANADA GOOSE,2-10,ABORTED TAKEOFF
2012,9,14,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,CLIMB,NIGHT,2500.0,230.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,14,BUS,BUSINESS,PA-32,PAOH,HOONAH ARPT,AK,APPROACH,DAY,50.0,60.0,0.0,I1102,GREAT BLUE HERON,1,NONE
2012,9,14,BUS,BUSINESS,PA-44 SEMINOLE,KRVS,RICHARD LLOYD JONES JR ARPT,OK,LANDING ROLL,DAY,0.0,65.0,0.0,O2205,MOURNING DOVE,2-10,NONE
2012,9,14,AAL,AMERICAN AIRLINES,MD-82,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,APPROACH,DAY,300.0,138.0,1.0,YM1102,AMERICAN CROW,1,NONE
2012,9,14,AAL,AMERICAN AIRLINES,MD-82,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,APPROACH,NIGHT,1500.0,140.0,4.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,14,EGF,AMERICAN EAGLE AIRLINES,CRJ700,CYYZ,TORONTO/LESTER B. PEARSON INTL,ON,APPROACH,NIGHT,500.0,180.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,14,BUS,BUSINESS,DHC8 DASH 8,KRDG,READING REGNL ARPT/CARL A SPAATZ FIELD,PA,APPROACH,DAY,600.0,100.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,14,ASQ,EXPRESSJET AIRLINES,CRJ700,KBTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",LA,CLIMB,DAY,10.0,150.0,0.0,ZX3,SPARROW,2-10,NONE
2012,9,14,OPT,FLIGHT OPTIONS,GULFAERO IV,KCGF,CUYAHOGA COUNTY ARPT,OH,LANDING ROLL,DUSK,0.0,120.0,0.0,N5111,KILLDEER,2-10,NONE
2012,9,14,SWA,SOUTHWEST AIRLINES,B-737-300,KAUS,AUSTIN-BERGSTROM INTL,TX,CLIMB,DUSK,1100.0,220.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,14,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,APPROACH,NIGHT,1100.0,140.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,14,AAL,AMERICAN AIRLINES,MD-83,KORD,CHICAGO O'HARE INTL ARPT,IL,APPROACH,NIGHT,300.0,125.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,14,BUS,BUSINESS,C-172,KDAB,DAYTONA BEACH INTL,FL,CLIMB,DAY,5.0,65.0,0.0,N5111,KILLDEER,1,PRECAUTIONARY LANDING
2012,9,15,BUS,BUSINESS,CIRRUS SR 20/22,KRDU,RALEIGH-DURHAM INTL,NC,APPROACH,NIGHT,4500.0,160.0,20.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,15,FDX,FEDEX EXPRESS,DC-10-30,KMEM,MEMPHIS INTL,TN,LANDING ROLL,DAY,0.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,15,JBU,JETBLUE AIRWAYS,A-320,KLGB,LONG BEACH-DAUGH FLD,CA,CLIMB,NIGHT,4000.0,216.0,5.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,15,BUS,BUSINESS,RKWL SABRE60,KMTJ,MONTROSE REGIONAL ARPT,CO,TAKEOFF RUN,DAY,0.0,70.0,0.0,YH004,HORNED LARK,1,NONE
2012,9,15,SWA,SOUTHWEST AIRLINES,B-737-700,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,APPROACH,DAY,700.0,135.0,2.0,T1002,CHIMNEY SWIFT,1,NONE
2012,9,15,SWA,SOUTHWEST AIRLINES,B-737-500,KSTL,LAMBERT-ST LOUIS INTL,MO,APPROACH,NIGHT,600.0,150.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,15,AAL,AMERICAN AIRLINES,B-757-200,KMIA,MIAMI INTL,FL,APPROACH,NIGHT,1000.0,130.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,15,SWA,SOUTHWEST AIRLINES,B-737-700,KALB,ALBANY INTL,NY,APPROACH,NIGHT,200.0,130.0,1.0,ZS024,MAGNOLIA WARBLER,1,NONE
2012,9,15,ASA,ALASKA AIRLINES,B-737-800,KBOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,TAKEOFF RUN,DAY,0.0,20.0,0.0,K5114,AMERICAN KESTREL,1,ABORTED TAKEOFF
2012,9,15,UPS,UPS AIRLINES,B-767-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,DESCENT,NIGHT,8500.0,250.0,30.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,15,PVT,PRIVATELY OWNED,C-152,KFWS,FORT WORTH SPINKS ARPT,TX,LANDING ROLL,DAY,0.0,30.0,0.0,O2111,ROCK PIGEON,1,NONE
2012,9,16,SWA,SOUTHWEST AIRLINES,B-737-700,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,NIGHT,4000.0,210.0,5.0,ZX302,SWAMP SPARROW,2-10,NONE
2012,9,16,AWI,AIR WISCONSIN AIRLINES,CRJ100/200,KRIC,RICHMOND INTL,VA,APPROACH,NIGHT,1600.0,150.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,16,DAL,DELTA AIR LINES,MD-90-30,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,DAY,300.0,160.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,16,BUS,BUSINESS,PILATUS PC12,KAPA,CENTENNIAL ARPT,CO,APPROACH,NIGHT,1500.0,140.0,3.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2012,9,16,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,CLIMB,DAY,10.0,128.0,0.0,K5114,AMERICAN KESTREL,1,NONE
2012,9,16,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,APPROACH,NIGHT,2.0,135.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,16,SWA,SOUTHWEST AIRLINES,B-737-800,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,NIGHT,2000.0,155.0,5.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,16,SWA,SOUTHWEST AIRLINES,B-737-500,KDEN,DENVER INTL AIRPORT,CO,TAKEOFF RUN,DAY,0.0,90.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,16,SWA,SOUTHWEST AIRLINES,B-737-800,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,5700.0,250.0,12.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,16,AWE,US AIRWAYS,A-330,KPHL,PHILADELPHIA INTL,PA,CLIMB,NIGHT,2000.0,180.0,2.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2012,9,16,UAL,UNITED AIRLINES,A-320,KSFO,SAN FRANCISCO INTL ARPT,CA,LANDING ROLL,NIGHT,0.0,85.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,17,SWA,SOUTHWEST AIRLINES,B-737-300,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,DAY,1400.0,180.0,7.0,ZT304,GREAT-TAILED GRACKLE,1,NONE
2012,9,17,UPS,UPS AIRLINES,A-300,KFSD,JOE FOSS FIELD ARPT,SD,APPROACH,NIGHT,200.0,128.0,1.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,17,CKS,KALITTA AIR,B-747-1/200,KLCK,RICKENBACKER INTL,OH,LANDING ROLL,DAY,0.0,60.0,0.0,O2205,MOURNING DOVE,1,NONE
2012,9,17,SWA,SOUTHWEST AIRLINES,B-737-500,KPDX,PORTLAND INTL (OR),OR,APPROACH,NIGHT,4000.0,230.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,17,BUS,BUSINESS,BELL-206,KAFW,FORT WORTH ALLIANCE,TX,CLIMB,DAY,1600.0,70.0,2.0,UNKB,UNKNOWN BIRD,1,PRECAUTIONARY LANDING
2012,9,18,FDX,FEDEX EXPRESS,DC-10-10,KLCK,RICKENBACKER INTL,OH,LANDING ROLL,DAY,0.0,140.0,0.0,K1002,TURKEY VULTURE,1,NONE
2012,9,18,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,TAKEOFF RUN,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,BUS,BUSINESS,CITATIONJET,KSFB,ORLANDO SANFORD INTL ARPT,FL,TAKEOFF RUN,DAY,0.0,100.0,0.0,K3304,RED-SHOULDERED HAWK,1,NONE
2012,9,18,BUS,BUSINESS,BE-300 KING,KCKB,NORTH CENTRAL WEST VIRGINIA ARPT,WV,LANDING ROLL,DAY,0.0,100.0,0.0,N5111,KILLDEER,1,NONE
2012,9,18,AAL,AMERICAN AIRLINES,MD-82,KOKC,WILL ROGERS WORLD ARPT,OK,APPROACH,NIGHT,2500.0,180.0,9.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,AAL,AMERICAN AIRLINES,B-737-800,KMIA,MIAMI INTL,FL,TAKEOFF RUN,DAY,0.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,TRS,AIRTRAN AIRWAYS,B-717-200,KIND,INDIANAPOLIS INTL ARPT,IN,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,UPS,UPS AIRLINES,A-300,KPIA,GENERAL DOWNING-PEORIA INTL ARPT,IL,APPROACH,NIGHT,500.0,140.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,SWA,SOUTHWEST AIRLINES,B-737-700,KABQ,ALBUQUERQUE INTL SUNPORT,NM,LANDING ROLL,NIGHT,0.0,150.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,18,SWA,SOUTHWEST AIRLINES,B-737-700,KELP,EL PASO INTL ARPT,TX,APPROACH,NIGHT,3000.0,170.0,7.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,FDX,FEDEX EXPRESS,A-300,KMEM,MEMPHIS INTL,TN,APPROACH,NIGHT,1700.0,125.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,18,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,2500.0,200.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,18,BUS,BUSINESS,CITATIONJET,KCKB,NORTH CENTRAL WEST VIRGINIA ARPT,WV,LANDING ROLL,DAY,0.0,100.0,0.0,N5111,KILLDEER,2-10,NONE
2012,9,18,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,1900.0,200.0,15.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,19,BUS,BUSINESS,C-172,KFIT,FITCHBURG  MUNICIPAL ARPT,MA,CLIMB,DAY,75.0,65.0,0.0,NE104,RING-BILLED GULL,1,PRECAUTIONARY LANDING
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-700,KLAX,LOS ANGELES INTL,CA,LANDING ROLL,DAY,0.0,100.0,0.0,I1102,GREAT BLUE HERON,1,NONE
2012,9,19,JST,JETSTAR,A-330,PHNL,HONOLULU INTL ARPT,HI,APPROACH,DAY,10.0,130.0,0.0,ZY101,SCALY-BREASTED MUNIA,2-10,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-300,KOAK,METRO OAKLAND INTL,CA,APPROACH,NIGHT,6800.0,245.0,20.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2012,9,19,BUS,BUSINESS,CRJ100/200,KHPN,WESTCHESTER COUNTY ARPT,NY,APPROACH,NIGHT,3000.0,250.0,15.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2012,9,19,AWE,US AIRWAYS,A-320,KPIT,PITTSBURGH INTL ARPT,PA,CLIMB,DAY,1.0,142.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,19,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,1200.0,140.0,3.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE
2012,9,19,UPS,UPS AIRLINES,A-300,KPHL,PHILADELPHIA INTL,PA,APPROACH,NIGHT,1500.0,160.0,6.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-300,KGSO,PIEDMONT TRIAD INTL,NC,CLIMB,NIGHT,2500.0,210.0,2.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,19,BUS,BUSINESS,EMB-135,KBIV,TULIP CITY ARPT,MI,TAKEOFF RUN,DUSK,0.0,124.0,0.0,N5111,KILLDEER,2-10,NONE
2012,9,19,AAL,AMERICAN AIRLINES,MD-82,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,TAKEOFF RUN,DAY,0.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-700,KSFO,SAN FRANCISCO INTL ARPT,CA,CLIMB,NIGHT,3000.0,200.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-700,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,APPROACH,NIGHT,5000.0,240.0,22.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-700,KMCO,ORLANDO INTL,FL,APPROACH,NIGHT,3000.0,200.0,7.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,19,BUS,BUSINESS,DA-900,KTEB,TETERBORO AIRPORT,NJ,LANDING ROLL,DUSK,0.0,30.0,0.0,K5114,AMERICAN KESTREL,1,NONE
2012,9,19,SWA,SOUTHWEST AIRLINES,B-737-800,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,APPROACH,NIGHT,1700.0,180.0,6.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,19,ASQ,EXPRESSJET AIRLINES,EMB-145,KEWR,NEWARK LIBERTY INTL ARPT,NJ,APPROACH,NIGHT,2500.0,140.0,3.0,ZL005,RED-EYED VIREO,1,NONE
2012,9,20,EGF,AMERICAN EAGLE AIRLINES,EMB-145,KMIA,MIAMI INTL,FL,APPROACH,DAY,1200.0,135.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,AAL,AMERICAN AIRLINES,MD-83,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,CLIMB,DAY,400.0,180.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,DAL,DELTA AIR LINES,B-757-200,KDAB,DAYTONA BEACH INTL,FL,CLIMB,DAY,20.0,80.0,0.0,ZS,WOOD WARBLER,1,NONE
2012,9,20,UPS,UPS AIRLINES,B-767-300,KPHL,PHILADELPHIA INTL,PA,APPROACH,NIGHT,600.0,142.0,2.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,20,AMF,AMERIFLIGHT,BE-1900,KTUL,TULSA INTL,OK,TAKEOFF RUN,DAY,0.0,110.0,0.0,O2205,MOURNING DOVE,1,ABORTED TAKEOFF
2012,9,20,BUS,BUSINESS,EC135,KAPF,NAPLES MUNICIPAL,FL,APPROACH,NIGHT,500.0,80.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,BUS,BUSINESS,LEARJET-36,KHVN,TWEED-NEW HAVEN ARPT,CT,TAKEOFF RUN,DAY,0.0,100.0,0.0,1G11,WHITE-TAILED DEER,1,ABORTED TAKEOFF
2012,9,20,SWA,SOUTHWEST AIRLINES,B-737-700,KSTL,LAMBERT-ST LOUIS INTL,MO,CLIMB,DAY,500.0,170.0,2.0,ZX018,HOUSE FINCH,1,NONE
2012,9,20,SKW,SKYWEST AIRLINES,EMB-120,KFAT,FRESNO YOSEMITE INTL,CA,APPROACH,NIGHT,1800.0,190.0,6.0,O2111,ROCK PIGEON,1,NONE
2012,9,20,AWE,US AIRWAYS,A-321,KJFK,JOHN F KENNEDY INTL,NY,CLIMB,DAY,500.0,170.0,1.0,UNKB,UNKNOWN BIRD,1,NONE
2012,9,20,BUS,BUSINESS,BE-200 KING,KOPF,OPA-LOCKA EXECUTIVE ARPT,FL,APPROACH,DAY,3000.0,220.0,12.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE
2012,9,20,BUS,BUSINESS,C-152,KRVS,RICHARD LLOYD JONES JR ARPT,OK,CLIMB,DAY,10.0,67.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,PRECAUTIONARY LANDING
2012,9,20,GLA,GREAT LAKES AIRLINES,BE-1900,KJMS,JAMESTOWN REGIONAL,ND,CLIMB,DAY,30.0,120.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,FFT,FRONTIER AIRLINES,A-319,KLAS,MC CARRAN INTL ARPT,NV,TAKEOFF RUN,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,BUS,BUSINESS,CITATION EXL,KIAD,WASHINGTON DULLES INTL ARPT,DC,LANDING ROLL,DAY,0.0,110.0,0.0,N6001,UPLAND SANDPIPER,2-10,NONE
2012,9,20,SWA,SOUTHWEST AIRLINES,B-737-700,KMCI,KANSAS CITY INTL,MO,APPROACH,DAY,30.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,SWA,SOUTHWEST AIRLINES,B-737-700,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,AR,CLIMB,DAY,20.0,150.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,20,SWA,SOUTHWEST AIRLINES,B-737-700,KHRL,VALLEY INTL,TX,APPROACH,NIGHT,6500.0,250.0,7.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE
2012,9,20,SWA,SOUTHWEST AIRLINES,B-737-700,KSTL,LAMBERT-ST LOUIS INTL,MO,APPROACH,NIGHT,2500.0,170.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,21,DAL,DELTA AIR LINES,B-767-300,KMCO,ORLANDO INTL,FL,APPROACH,DAY,1000.0,160.0,3.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,21,BUS,BUSINESS,CIRRUS SR 20/22,KGMU,GREENVILLE DOWNTOWN ARPT,SC,APPROACH,DAY,1700.0,155.0,2.0,K1,NEW WORLD VULTURES,1,PRECAUTIONARY LANDING
2012,9,21,FDX,FEDEX EXPRESS,B-757-200,KIND,INDIANAPOLIS INTL ARPT,IN,APPROACH,NIGHT,3200.0,240.0,20.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,21,SWA,SOUTHWEST AIRLINES,B-737-700,KTPA,TAMPA INTL,FL,APPROACH,NIGHT,2000.0,160.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,21,SWA,SOUTHWEST AIRLINES,B-737-700,KBNA,NASHVILLE INTL,TN,APPROACH,NIGHT,5500.0,250.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE
2012,9,21,SWA,SOUTHWEST AIRLINES,B-737-300,KAMA,RICK HUSBAND AMARILLO INTL,TX,DESCENT,NIGHT,9500.0,250.0,30.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE
2012,9,21,VRD,VIRGIN AMERICA,A-320,KSFO,SAN FRANCISCO INTL ARPT,CA,TAKEOFF RUN,DAY,0.0,120.0,0.0,K5114,AMERICAN KESTREL,1,NONE
