,date,station,zipcode,value
1113,2010-09-08,GHCND:USW00013876,35212,12
1114,2010-09-08,GHCND:USW00014939,68524,43
1115,2010-09-08,GHCND:USW00013881,28208,24
1116,2010-09-08,GHCND:USW00013995,65803,41
1117,2010-09-08,GHCND:USW00093821,40213,29
1118,2010-09-08,GHCND:USW00094745,10604,49
1119,2010-09-08,GHCND:USW00014922,55450,24
1120,2010-09-08,GHCND:USW00013967,73159,72
1121,2010-09-09,GHCND:USW00012854,32773,11
1122,2010-09-09,GHCND:USW00003802,26330,20
1123,2010-09-09,GHCND:USW00014942,68110,57
1124,2010-09-09,GHCND:USW00003947,64153,60
1125,2010-09-09,GHCND:USW00023184,86301,38
1126,2010-09-09,GHCND:USW00012921,78216,47
1127,2010-09-09,GHCND:USW00093821,40213,18
1128,2010-09-09,GHCND:USW00093225,95837,17
1129,2010-09-09,GHCND:USW00012854,32773,11
1130,2010-09-09,GHCND:USW00013960,75235,43
1131,2010-09-10,GHCND:USW00014933,50321,44
1132,2010-09-10,GHCND:USW00014820,44135,30
1133,2010-09-10,GHCND:USW00012854,32773,14
1134,2010-09-10,GHCND:USW00024233,98158,28
1135,2010-09-10,GHCND:USW00093721,21240,30
1136,2010-09-10,GHCND:USW00093721,21240,30
1137,2010-09-10,GHCND:USW00003017,80249,43
1138,2010-09-10,GHCND:USW00094012,59501,61
1139,2010-09-10,GHCND:USW00093821,40213,27
1140,2010-09-11,GHCND:USW00093817,47725,28
1141,2010-09-11,GHCND:USW00021504,96720,27
1142,2010-09-11,GHCND:USW00012918,77061,21
1143,2010-09-11,GHCND:USW00003102,91761,22
1144,2010-09-11,GHCND:USW00012916,70062,21
1145,2010-09-12,GHCND:USW00014711,17057,21
1146,2010-09-12,GHCND:USW00014922,55450,32
1147,2010-09-12,GHCND:USW00014711,17057,21
1148,2010-09-12,GHCND:USW00024233,98158,37
1149,2010-09-12,GHCND:USW00024127,84116,32
1150,2010-09-12,GHCND:USW00012849,33315,21
1151,2010-09-12,GHCND:USW00012918,77061,14
1152,2010-09-12,GHCND:USW00013874,30337,47
1153,2010-09-12,GHCND:USW00094732,19114,12
1154,2010-09-12,GHCND:USW00014732,11371,43
1155,2010-09-12,GHCND:USW00013959,76708,13
1156,2010-09-12,GHCND:USW00013874,30337,47
1157,2010-09-12,GHCND:USW00023293,95110,24
1158,2010-09-13,GHCND:USW00024127,84116,38
1159,2010-09-13,GHCND:USW00004849,44035,37
1160,2010-09-13,GHCND:USW00012918,77061,18
1161,2010-09-13,GHCND:USW00012918,77061,18
1162,2010-09-13,GHCND:USW00093721,21240,17
1163,2010-09-14,GHCND:USW00013893,38116,24
1164,2010-09-14,GHCND:USW00023230,94621,32
1165,2010-09-14,GHCND:USW00012924,78406,29
1166,2010-09-14,GHCND:USW00093037,80916,40
1167,2010-09-14,GHCND:USW00014732,11371,37
1168,2010-09-14,GHCND:USW00012916,70062,17
1169,2010-09-15,GHCND:USW00013876,35212,16
1170,2010-09-15,GHCND:USW00003802,26330,9
1171,2010-09-15,GHCND:USW00024143,59404,33
1172,2010-09-15,GHCND:USW00014891,44903,19
1173,2010-09-15,GHCND:USW00093821,40213,26
1174,2010-09-15,GHCND:USW00094789,11430,55
1175,2010-09-15,GHCND:USW00014732,11371,54
1176,2010-09-15,GHCND:USW00094745,10604,45
1177,2010-09-16,GHCND:USW00013876,35212,20
1178,2010-09-16,GHCND:USW00014942,68110,47
1179,2010-09-16,GHCND:USW00013970,70807,17
1180,2010-09-16,GHCND:USW00014891,44903,62
1181,2010-09-16,GHCND:USW00012916,70062,21
1182,2010-09-16,GHCND:USW00014819,60638,58
1183,2010-09-16,GHCND:USW00013960,75235,24
1184,2010-09-16,GHCND:USW00024127,84116,36
1185,2010-09-16,GHCND:USW00013970,70807,17
1186,2010-09-17,GHCND:USW00012916,70062,26
1187,2010-09-18,GHCND:USW00093821,40213,12
1188,2010-09-18,GHCND:USW00094846,60018,29
1189,2010-09-18,GHCND:USW00093225,95837,45
1190,2010-09-18,GHCND:USW00013876,35212,20
1191,2010-09-18,GHCND:USW00013960,75235,20
1192,2010-09-18,GHCND:USW00013743,22202,24
1193,2010-09-19,GHCND:USW00093110,93030,23
1194,2010-09-19,GHCND:USW00023183,85034,24
1195,2010-09-19,GHCND:USW00093225,95837,31
1196,2010-09-19,GHCND:USW00024232,97302,43
1197,2010-09-19,GHCND:USW00094846,60018,35
1198,2010-09-20,GHCND:USW00093721,21240,28
1199,2010-09-20,GHCND:USW00093225,95837,25
1200,2010-09-20,GHCND:USW00013737,23502,42
1201,2010-09-20,GHCND:USW00014933,50321,53
1202,2010-09-20,GHCND:USW00003947,64153,50
1203,2010-09-20,GHCND:USW00094745,10604,54
1204,2010-09-20,GHCND:USW00094745,10604,54
1205,2010-09-20,GHCND:USW00004781,11779,55
1206,2010-09-20,GHCND:USW00014942,68110,64
1207,2010-09-20,GHCND:USW00014732,11371,59
1208,2010-09-20,GHCND:USW00023234,94128,52
1209,2010-09-21,GHCND:USW00014922,55450,39
1210,2010-09-21,GHCND:USW00023184,86301,40
1211,2010-09-21,GHCND:USW00014942,68110,32
1212,2010-09-21,GHCND:USW00014933,50321,36
1213,2010-09-21,GHCND:USW00023293,95110,31
1214,2010-09-21,GHCND:USW00023185,89502,36
1215,2010-09-22,GHCND:USW00094789,11430,44
1216,2010-09-22,GHCND:USW00013904,78719,25
1217,2010-09-22,GHCND:USW00024127,84116,47
1218,2010-09-22,GHCND:USW00012918,77061,29
1219,2010-09-22,GHCND:USW00024233,98158,22
1220,2010-09-22,GHCND:USW00093821,40213,39
1221,2010-09-22,GHCND:USW00024110,98837,26
1222,2010-09-22,GHCND:USW00012842,33607,28
1223,2010-09-22,GHCND:USW00024233,98158,22
1224,2010-09-23,GHCND:USW00023183,85034,13
1225,2010-09-23,GHCND:USW00013737,23502,35
1226,2010-09-23,GHCND:USW00013737,23502,35
1227,2010-09-23,GHCND:USW00014732,11371,34
1228,2010-09-23,GHCND:USW00093037,80916,41
1229,2010-09-23,GHCND:USW00023169,89119,26
1230,2010-09-23,GHCND:USW00024233,98158,31
1231,2010-09-23,GHCND:USW00094239,98802,16
1232,2010-09-23,GHCND:USW00014836,48906,49
1233,2010-09-23,GHCND:USW00012836,33040,47
1234,2010-09-23,GHCND:USW00012916,70062,32
1235,2010-09-24,GHCND:USW00014819,60638,74
1236,2010-09-24,GHCND:USW00093821,40213,54
1237,2010-09-24,GHCND:USW00023174,90045,26
1238,2010-09-24,GHCND:USW00023234,94128,27
1239,2010-09-24,GHCND:USW00014922,55450,82
1240,2010-09-24,GHCND:USW00013960,75235,29
1241,2010-09-24,GHCND:USW00022516,96732,58
1242,2010-09-24,GHCND:USW00014839,53207,97
1243,2010-09-24,GHCND:USW00003017,80249,35
1244,2010-09-24,GHCND:USW00003017,80249,35
1245,2010-09-25,GHCND:USW00023174,90045,23
1246,2010-09-25,GHCND:USW00003947,64153,38
1247,2010-09-25,GHCND:USW00014819,60638,43
1248,2010-09-25,GHCND:USW00012959,78503,28
1249,2010-09-25,GHCND:USW00003017,80249,30
1250,2010-09-25,GHCND:USW00014820,44135,52
1251,2010-09-25,GHCND:USW00003017,80249,30
1252,2010-09-25,GHCND:USW00003017,80249,30
1253,2010-09-25,GHCND:USW00012960,77032,17
1254,2010-09-26,GHCND:USW00023023,79706,40
1255,2010-09-26,GHCND:USW00094817,48327,31
1256,2010-09-26,GHCND:USW00014819,60638,53
1257,2010-09-26,GHCND:USW00003947,64153,31
1258,2010-09-26,GHCND:USW00094963,55347,18
1259,2010-09-27,GHCND:USW00014933,50321,29
1260,2010-09-27,GHCND:USW00014732,11371,61
1261,2010-09-27,GHCND:USW00013967,73159,13
1262,2010-09-27,GHCND:USW00013960,75235,29
1263,2010-09-27,GHCND:USW00054787,11735,48
1264,2010-09-27,GHCND:USW00012916,70062,45
1265,2010-09-27,GHCND:USW00012916,70062,45
1266,2010-09-27,GHCND:USW00013874,30337,33
1267,2010-09-27,GHCND:USW00003856,35824,26
1268,2010-09-27,GHCND:USW00093821,40213,37
1269,2010-09-27,GHCND:USW00013968,74115,14
1270,2010-09-28,GHCND:USW00023234,94128,29
1271,2010-09-28,GHCND:USW00093225,95837,19
1272,2010-09-28,GHCND:USW00093821,40213,14
1273,2010-09-28,GHCND:USW00012918,77061,19
1274,2010-09-28,GHCND:USW00023188,92101,20
1275,2010-09-28,GHCND:USW00003017,80249,34
1276,2010-09-28,GHCND:USW00023273,93455,18
1277,2010-09-28,GHCND:USW00014942,68110,32
1278,2010-09-29,GHCND:USW00003017,80249,63
1279,2010-09-29,GHCND:USW00023174,90045,26
1280,2010-09-29,GHCND:USW00013894,36608,29
1281,2010-09-29,GHCND:USW00014933,50321,39
1282,2010-09-30,GHCND:USW00014839,53207,32
1283,2010-09-30,GHCND:USW00014735,12110,26
1284,2010-09-30,GHCND:USW00014820,44135,32
1285,2010-09-30,GHCND:USW00014942,68110,27
1286,2010-09-30,GHCND:USW00013904,78719,22
1287,2010-09-30,GHCND:USW00014933,50321,27
1288,2010-10-01,GHCND:USW00013893,38116,52
1289,2010-10-01,GHCND:USW00093718,29577,26
1290,2010-10-01,GHCND:USW00013880,29404,34
1291,2010-10-01,GHCND:USW00093718,29577,26
1292,2010-10-01,GHCND:USW00023254,94520,31
1293,2010-10-01,GHCND:USW00003947,64153,23
1294,2010-10-01,GHCND:USW00023047,79111,60
1295,2010-10-01,GHCND:USW00013881,28208,35
1296,2010-10-01,GHCND:USW00093721,21240,47
1297,2010-10-01,GHCND:USW00012960,77032,24
1298,2010-10-01,GHCND:USW00093821,40213,39
1299,2010-10-01,GHCND:USW00013874,30337,47
1300,2010-10-01,GHCND:USW00094789,11430,83
1301,2010-10-01,GHCND:USW00093821,40213,39
1302,2010-10-01,GHCND:USW00012854,32773,21
1303,2010-10-01,GHCND:USW00014839,53207,35
1304,2010-10-01,GHCND:USW00013889,32218,24
1305,2010-10-01,GHCND:USW00014942,68110,24
1306,2010-10-01,GHCND:USW00012849,33315,23
1307,2010-10-01,GHCND:USW00012849,33315,23
1308,2010-10-02,GHCND:USW00093225,95837,27
1309,2010-10-03,GHCND:USW00013967,73159,28
1310,2010-10-03,GHCND:USW00003017,80249,29
1311,2010-10-03,GHCND:USW00014820,44135,52
1312,2010-10-03,GHCND:USW00003017,80249,29
1313,2010-10-03,GHCND:USW00014819,60638,49
1314,2010-10-03,GHCND:USW00014942,68110,23
1315,2010-10-03,GHCND:USW00093037,80916,29
1316,2010-10-04,GHCND:USW00013881,28208,30
1317,2010-10-04,GHCND:USW00021504,96720,33
1318,2010-10-04,GHCND:USW00023230,94621,47
1319,2010-10-04,GHCND:USW00094732,19114,55
1320,2010-10-04,GHCND:USW00012960,77032,22
1321,2010-10-04,GHCND:USW00012842,33607,30
1322,2010-10-04,GHCND:USW00003811,38301,21
1323,2010-10-04,GHCND:USW00014711,17057,33
1324,2010-10-04,GHCND:USW00013899,32504,43
1325,2010-10-05,GHCND:USW00012873,33762,50
1326,2010-10-05,GHCND:USW00014820,44135,33
1327,2010-10-05,GHCND:USW00012916,70062,51
1328,2010-10-05,GHCND:USW00093821,40213,20
1329,2010-10-05,GHCND:USW00012844,33406,64
1330,2010-10-05,GHCND:USW00023293,95110,24
1331,2010-10-05,GHCND:USW00013881,28208,29
1332,2010-10-05,GHCND:USW00003947,64153,34
1333,2010-10-05,GHCND:USW00022536,96766,56
1334,2010-10-05,GHCND:USW00012918,77061,21
1335,2010-10-06,GHCND:USW00013743,22202,36
1336,2010-10-06,GHCND:USW00003947,64153,33
1337,2010-10-06,GHCND:USW00093821,40213,25
1338,2010-10-06,GHCND:USW00093821,40213,25
1339,2010-10-06,GHCND:USW00014922,55450,37
1340,2010-10-06,GHCND:USW00012916,70062,26
1341,2010-10-06,GHCND:USW00013874,30337,41
1342,2010-10-07,GHCND:USW00093821,40213,16
1343,2010-10-07,GHCND:USW00003102,91761,16
1344,2010-10-07,GHCND:USW00014711,17057,50
1345,2010-10-07,GHCND:USW00093721,21240,47
1346,2010-10-08,GHCND:USW00003947,64153,39
1347,2010-10-08,GHCND:USW00012960,77032,14
1348,2010-10-08,GHCND:USW00024127,84116,19
1349,2010-10-08,GHCND:USW00093821,40213,6
1350,2010-10-08,GHCND:USW00093819,46241,21
1351,2010-10-08,GHCND:USW00012844,33406,34
1352,2010-10-09,GHCND:USW00094745,10604,30
1353,2010-10-10,GHCND:USW00024127,84116,27
1354,2010-10-10,GHCND:USW00012815,32827,10
1355,2010-10-10,GHCND:USW00014732,11371,34
1356,2010-10-10,GHCND:USW00013889,32218,9
1357,2010-10-10,GHCND:USW00023174,90045,22
1358,2010-10-11,GHCND:USW00023234,94128,19
1359,2010-10-11,GHCND:USW00014819,60638,19
1360,2010-10-11,GHCND:USW00094745,10604,18
1361,2010-10-11,GHCND:USW00003928,67209,26
1362,2010-10-12,GHCND:USW00012916,70062,31
1363,2010-10-12,GHCND:USW00003177,92008,11
1364,2010-10-12,GHCND:USW00013960,75235,31
1365,2010-10-12,GHCND:USW00013960,75235,31
1366,2010-10-12,GHCND:USW00014922,55450,34
1367,2010-10-12,GHCND:USW00014860,16505,25
1368,2010-10-12,GHCND:USW00012921,78216,16
1369,2010-10-12,GHCND:USW00094789,11430,42
1370,2010-10-12,GHCND:USW00012894,33913,17
1371,2010-10-12,GHCND:USW00013995,65803,14
1372,2010-10-13,GHCND:USW00094789,11430,25
1373,2010-10-13,GHCND:USW00013904,78719,37
1374,2010-10-13,GHCND:USW00012842,33607,19
1375,2010-10-14,GHCND:USW00093821,40213,36
1376,2010-10-14,GHCND:USW00012849,33315,13
1377,2010-10-15,GHCND:USW00093821,40213,45
1378,2010-10-15,GHCND:USW00012842,33607,34
1379,2010-10-15,GHCND:USW00024018,82001,61
1380,2010-10-15,GHCND:USW00093821,40213,45
1381,2010-10-15,GHCND:USW00014839,53207,30
1382,2010-10-15,GHCND:USW00013781,19720,68
1383,2010-10-15,GHCND:USW00022536,96766,47
1384,2010-10-15,GHCND:USW00012842,33607,34
1385,2010-10-15,GHCND:USW00022536,96766,47
1386,2010-10-15,GHCND:USW00094847,48242,37
1387,2010-10-15,GHCND:USW00003017,80249,33
1388,2010-10-16,GHCND:USW00012815,32827,27
1389,2010-10-16,GHCND:USW00013748,28405,26
1390,2010-10-16,GHCND:USW00003017,80249,35
1391,2010-10-16,GHCND:USW00014837,53704,27
1392,2010-10-17,GHCND:USW00023293,95110,15
1393,2010-10-17,GHCND:USW00014732,11371,40
1394,2010-10-17,GHCND:USW00024229,97218,20
1395,2010-10-18,GHCND:USW00093821,40213,16
1396,2010-10-18,GHCND:USW00023234,94128,36
1397,2010-10-18,GHCND:USW00012918,77061,18
1398,2010-10-18,GHCND:USW00023183,85034,22
1399,2010-10-18,GHCND:USW00023174,90045,17
1400,2010-10-19,GHCND:USW00023293,95110,13
1401,2010-10-19,GHCND:USW00013722,27560,14
1402,2010-10-19,GHCND:USW00012918,77061,18
1403,2010-10-19,GHCND:USW00023152,91505,19
1404,2010-10-20,GHCND:USW00013976,70508,15
1405,2010-10-20,GHCND:USW00012849,33315,17
1406,2010-10-21,GHCND:USW00014819,60638,39
1407,2010-10-21,GHCND:USW00023160,85756,15
1408,2010-10-21,GHCND:USW00003017,80249,48
1409,2010-10-21,GHCND:USW00023234,94128,29
1410,2010-10-21,GHCND:USW00023188,92101,21
1411,2010-10-24,GHCND:USW00022516,96732,69
1412,2010-10-24,GHCND:USW00003928,67209,34
1413,2010-10-24,GHCND:USW00003947,64153,51
1414,2010-10-25,GHCND:USW00023230,94621,34
1415,2010-10-25,GHCND:USW00012854,32773,34
1416,2010-10-26,GHCND:USW00023152,91505,31
1417,2010-10-26,GHCND:USW00014735,12110,30
1418,2010-10-26,GHCND:USW00012959,78503,50
1419,2010-10-26,GHCND:USW00023232,95822,27
1420,2010-10-26,GHCND:USW00014821,43219,64
1421,2010-10-26,GHCND:USW00013904,78719,32
1422,2010-10-27,GHCND:USW00013967,73159,36
1423,2010-10-27,GHCND:USW00022536,96766,92
1424,2010-10-27,GHCND:USW00023230,94621,16
1425,2010-10-27,GHCND:USW00003017,80249,51
1426,2010-10-27,GHCND:USW00013874,30337,34
1427,2010-10-27,GHCND:USW00013876,35212,21
1428,2010-10-28,GHCND:USW00012921,78216,57
1429,2010-10-28,GHCND:USW00093721,21240,41
1430,2010-10-28,GHCND:USW00094789,11430,47
1431,2010-10-28,GHCND:USW00094789,11430,47
1432,2010-10-28,GHCND:USW00025501,99615,41
1433,2010-10-28,GHCND:USW00014819,60638,68
1434,2010-10-28,GHCND:USW00013899,32504,43
1435,2010-10-28,GHCND:USW00014820,44135,75
1436,2010-10-29,GHCND:USW00012815,32827,43
1437,2010-10-29,GHCND:USW00012849,33315,29
1438,2010-10-29,GHCND:USW00024229,97218,10
1439,2010-10-29,GHCND:USW00094789,11430,75
1440,2010-10-29,GHCND:USW00013893,38116,19
1441,2010-10-29,GHCND:USW00013876,35212,26
1442,2010-10-29,GHCND:USW00024217,98226,16
1443,2010-10-29,GHCND:USW00013893,38116,19
1444,2010-10-29,GHCND:USW00014732,11371,75
1445,2010-10-29,GHCND:USW00012916,70062,60
1446,2010-10-29,GHCND:USW00093821,40213,17
1447,2010-10-29,GHCND:USW00093821,40213,17
1448,2010-10-30,GHCND:USW00012849,33315,53
1449,2010-10-31,GHCND:USW00013960,75235,47
1450,2010-10-31,GHCND:USW00093721,21240,36
1451,2010-10-31,GHCND:USW00003017,80249,28
1452,2010-11-01,GHCND:USW00012849,33315,37
1453,2010-11-01,GHCND:USW00023234,94128,30
1454,2010-11-01,GHCND:USW00023234,94128,30
1455,2010-11-01,GHCND:USW00003822,31408,13
1456,2010-11-01,GHCND:USW00023174,90045,15
1457,2010-11-01,GHCND:USW00014732,11371,55
1458,2010-11-01,GHCND:USW00014732,11371,55
1459,2010-11-01,GHCND:USW00014732,11371,55
1460,2010-11-01,GHCND:USW00012815,32827,18
1461,2010-11-02,GHCND:USW00024229,97218,23
1462,2010-11-02,GHCND:USW00003017,80249,38
1463,2010-11-02,GHCND:USW00023152,91505,8
1464,2010-11-02,GHCND:USW00014732,11371,32
1465,2010-11-02,GHCND:USW00094789,11430,32
1466,2010-11-02,GHCND:USW00094789,11430,32
1467,2010-11-03,GHCND:USW00023174,90045,23
1468,2010-11-03,GHCND:USW00023183,85034,22
1469,2010-11-03,GHCND:USW00014839,53207,40
1470,2010-11-03,GHCND:USW00093225,95837,18
1471,2010-11-03,GHCND:USW00024229,97218,66
1472,2010-11-04,GHCND:USW00013893,38116,52
1473,2010-11-04,GHCND:USW00013960,75235,48
1474,2010-11-04,GHCND:USW00014944,57104,64
1475,2010-11-04,GHCND:USW00012842,33607,35
1476,2010-11-04,GHCND:USW00024127,84116,18
1477,2010-11-05,GHCND:USW00013881,28208,22
1478,2010-11-05,GHCND:USW00014922,55450,28
1479,2010-11-05,GHCND:USW00012849,33315,57
1480,2010-11-05,GHCND:USW00094276,98250,3
1481,2010-11-05,GHCND:USW00014768,14624,35
1482,2010-11-05,GHCND:USW00013883,29170,25
1483,2010-11-05,GHCND:USW00013881,28208,22
1484,2010-11-05,GHCND:USW00093718,29577,16
1485,2010-11-05,GHCND:USW00014820,44135,55
1486,2010-11-05,GHCND:USW00013874,30337,47
1487,2010-11-06,GHCND:USW00013881,28208,31
1488,2010-11-06,GHCND:USW00023169,89119,36
1489,2010-11-06,GHCND:USW00003017,80249,48
1490,2010-11-06,GHCND:USW00094789,11430,54
1491,2010-11-07,GHCND:USW00093225,95837,47
1492,2010-11-08,GHCND:USW00023174,90045,50
1493,2010-11-08,GHCND:USW00023293,95110,28
1494,2010-11-08,GHCND:USW00013967,73159,71
1495,2010-11-08,GHCND:USW00014942,68110,48
1496,2010-11-09,GHCND:USW00023230,94621,31
1497,2010-11-09,GHCND:USW00003017,80249,51
1498,2010-11-09,GHCND:USW00014735,12110,26
1499,2010-11-09,GHCND:USW00023230,94621,31
1500,2010-11-09,GHCND:USW00012918,77061,23
1501,2010-11-09,GHCND:USW00025308,99901,22
1502,2010-11-09,GHCND:USW00013881,28208,20
1503,2010-11-10,GHCND:USW00093721,21240,23
1504,2010-11-10,GHCND:USW00093225,95837,42
1505,2010-11-10,GHCND:USW00023174,90045,29
1506,2010-11-10,GHCND:USW00094745,10604,60
1507,2010-11-10,GHCND:USW00014732,11371,65
1508,2010-11-11,GHCND:USW00093225,95837,36
1509,2010-11-11,GHCND:USW00012894,33913,35
1510,2010-11-11,GHCND:USW00093721,21240,21
1511,2010-11-11,GHCND:USW00014737,18109,14
1512,2010-11-12,GHCND:USW00013960,75235,65
1513,2010-11-13,GHCND:USW00093225,95837,46
1514,2010-11-13,GHCND:USW00012844,33406,41
1515,2010-11-13,GHCND:USW00022536,96766,47
1516,2010-11-13,GHCND:USW00014820,44135,22
1517,2010-11-14,GHCND:USW00012815,32827,14
1518,2010-11-15,GHCND:USW00013881,28208,13
1519,2010-11-15,GHCND:USW00014922,55450,10
1520,2010-11-15,GHCND:USW00024127,84116,35
1521,2010-11-16,GHCND:USC00244558,59901,55
1522,2010-11-16,GHCND:USW00012916,70062,51
1523,2010-11-16,GHCND:USW00024127,84116,65
1524,2010-11-16,GHCND:USW00013838,36615,38
1525,2010-11-16,GHCND:USW00003017,80249,72
1526,2010-11-16,GHCND:USW00094789,11430,45
1527,2010-11-17,GHCND:USW00013960,75235,68
1528,2010-11-17,GHCND:USW00023047,79111,79
1529,2010-11-17,GHCND:USW00012834,32114,19
1530,2010-11-17,GHCND:USW00012842,33607,16
1531,2010-11-17,GHCND:USW00003017,80249,51
1532,2010-11-18,GHCND:USW00094846,60018,30
1533,2010-11-18,GHCND:USW00014922,55450,39
1534,2010-11-18,GHCND:USW00023234,94128,41
1535,2010-11-19,GHCND:USW00093909,66031,50
1536,2010-11-19,GHCND:USW00014922,55450,54
1537,2010-11-20,GHCND:USW00094261,97124,15
1538,2010-11-21,GHCND:USW00094030,84078,34
1539,2010-11-21,GHCND:USW00094823,15108,22
1540,2010-11-21,GHCND:USW00013883,29170,1
1541,2010-11-22,GHCND:USW00094846,60018,65
1542,2010-11-22,GHCND:USW00013967,73159,64
1543,2010-11-23,GHCND:USW00012815,32827,16
1544,2010-11-23,GHCND:USW00023174,90045,49
1545,2010-11-23,GHCND:USW00023174,90045,49
1546,2010-11-23,GHCND:USW00093821,40213,41
1547,2010-11-24,GHCND:USW00023234,94128,34
1548,2010-11-24,GHCND:USW00013960,75235,67
1549,2010-11-24,GHCND:USW00024127,84116,34
1550,2010-11-24,GHCND:USW00013889,32218,7
1551,2010-11-26,GHCND:USW00023293,95110,8
1552,2010-11-26,GHCND:USW00093225,95837,13
1553,2010-11-26,GHCND:USW00013881,28208,38
1554,2010-11-26,GHCND:USW00003102,91761,8
1555,2010-11-26,GHCND:USW00093225,95837,13
1556,2010-11-27,GHCND:USW00014922,55450,23
1557,2010-11-29,GHCND:USW00012916,70062,56
1558,2010-11-30,GHCND:USW00024156,83204,20
1559,2010-11-30,GHCND:USW00003102,91761,8
1560,2010-11-30,GHCND:USW00014839,53207,69
1561,2010-12-01,GHCND:USW00093821,40213,52
1562,2010-12-02,GHCND:USW00013881,28208,11
1563,2010-12-02,GHCND:USW00013904,78719,25
1564,2010-12-02,GHCND:USW00012849,33315,56
1565,2010-12-03,GHCND:USW00012921,78216,33
1566,2010-12-03,GHCND:USW00013722,27560,9
1567,2010-12-03,GHCND:USW00094822,61109,15
1568,2010-12-03,GHCND:USW00023174,90045,20
1569,2010-12-04,GHCND:USW00014732,11371,74
1570,2010-12-04,GHCND:USW00013970,70807,21
1571,2010-12-04,GHCND:USW00024229,97218,102
1572,2010-12-06,GHCND:USW00022536,96766,28
1573,2010-12-07,GHCND:USW00093225,95837,9
1574,2010-12-07,GHCND:USW00093821,40213,39
1575,2010-12-08,GHCND:USW00012849,33315,19
1576,2010-12-09,GHCND:USW00003102,91761,6
1577,2010-12-11,GHCND:USW00012849,33315,22
1578,2010-12-11,GHCND:USW00003017,80249,53
1579,2010-12-11,GHCND:USW00023152,91505,14
1580,2010-12-11,GHCND:USW00012895,34946,16
1581,2010-12-11,GHCND:USW00093225,95837,4
1582,2010-12-13,GHCND:USW00012815,32827,78
1583,2010-12-13,GHCND:USW00093741,23602,56
1584,2010-12-14,GHCND:USW00093821,40213,25
1585,2010-12-14,GHCND:USW00013904,78719,48
1586,2010-12-14,GHCND:USW00012894,33913,31
1587,2010-12-14,GHCND:USW00014732,11371,89
1588,2010-12-15,GHCND:USW00094789,11430,83
1589,2010-12-15,GHCND:USW00013869,31721,10
1590,2010-12-15,GHCND:USW00023174,90045,27
1591,2010-12-16,GHCND:USW00094789,11430,59
1592,2010-12-16,GHCND:USW00013881,28208,38
1593,2010-12-16,GHCND:USW00012894,33913,22
1594,2010-12-16,GHCND:USW00012894,33913,22
1595,2010-12-17,GHCND:USW00093225,95837,33
1596,2010-12-17,GHCND:USW00023136,93010,39
1597,2010-12-18,GHCND:USW00093193,93727,49
1598,2010-12-18,GHCND:USW00093819,46241,31
1599,2010-12-18,GHCND:USW00093741,23602,19
1600,2010-12-18,GHCND:USW00022534,96729,15
1601,2010-12-20,GHCND:USW00012960,77032,40
1602,2010-12-20,GHCND:USW00022536,96766,31
1603,2010-12-21,GHCND:USW00023293,95110,60
1604,2010-12-21,GHCND:USW00093225,95837,44
1605,2010-12-22,GHCND:USW00093225,95837,15
1606,2010-12-22,GHCND:USW00013737,23502,17
1607,2010-12-22,GHCND:USW00012921,78216,23
1608,2010-12-23,GHCND:USW00014839,53207,26
1609,2010-12-23,GHCND:USW00023160,85756,20
1610,2010-12-24,GHCND:USW00093225,95837,11
1611,2010-12-24,GHCND:USW00093225,95837,11
1612,2010-12-24,GHCND:USW00093225,95837,11
1613,2010-12-24,GHCND:USW00012849,33315,39
1614,2010-12-25,GHCND:USW00014819,60638,46
1615,2010-12-25,GHCND:USW00012849,33315,27
1616,2010-12-26,GHCND:USW00012844,33406,86
1617,2010-12-26,GHCND:USW00012894,33913,57
1618,2010-12-27,GHCND:USW00093225,95837,21
1619,2010-12-28,GHCND:USW00093067,80112,32
1620,2010-12-28,GHCND:USW00012897,34104,26
1621,2010-12-29,GHCND:USW00012842,33607,10
1622,2010-12-30,GHCND:USW00012894,33913,30
1623,2010-12-30,GHCND:USW00013970,70807,47
1624,2010-12-30,GHCND:USW00014732,11371,24
1625,2010-12-31,GHCND:USW00003017,80249,50
1626,2010-12-31,GHCND:USW00093225,95837,11
